school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,dataset_source,gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,avg_score
GP,F,15,U,GT3,T,4.0,3.0,services,other,reputation,mother,1.0,1,0,no,no,yes,yes,yes,yes,yes,no,4.0,5.0,5.0,1.0,3.0,1.0,4,16.0,17.0,18.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,3.0,1.0,other,other,home,father,1.0,2,0,yes,yes,no,no,yes,yes,no,no,3.0,3.0,3.0,2.0,3.0,2.0,4,7.0,6.0,6.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,4.0,2.0,teacher,services,home,mother,2.0,2,0,no,yes,yes,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,1.0,0,11.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,LE3,T,2.0,2.0,services,health,reputation,mother,1.0,4,0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,4.0,6,11.0,13.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,R,GT3,T,1.0,1.0,at_home,other,home,mother,2.0,4,1,yes,yes,yes,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,1.0,2,7.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,R,GT3,T,4.0,3.0,services,other,reputation,mother,2.0,1,0,yes,yes,no,yes,no,yes,yes,no,3.0,3.0,3.0,1.0,1.0,4.0,2,11.0,15.0,15.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,1.0,other,other,course,mother,1.0,2,0,no,yes,yes,no,yes,yes,no,yes,4.0,3.0,5.0,1.0,1.0,5.0,2,8.0,9.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,4.0,4.0,other,other,reputation,mother,1.0,1,0,no,no,no,yes,no,yes,yes,no,5.0,3.0,4.0,1.0,2.0,1.0,6,11.0,14.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,4.0,3.0,other,at_home,course,mother,1.0,3,0,yes,yes,yes,no,yes,yes,yes,no,5.0,3.0,5.0,1.0,1.0,3.0,0,7.0,9.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,4.0,services,services,other,mother,1.0,1,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,5.0,5.0,5.0,5.0,4.0,14,7.0,7.0,5.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,4.0,services,teacher,other,father,1.0,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,1.0,1.0,4.0,0,16.0,17.0,17.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,T,4.0,4.0,services,other,course,mother,1.0,1,0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,4,10.0,13.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,3.0,2.0,services,other,home,mother,2.0,2,0,yes,yes,yes,no,yes,yes,yes,no,4.0,3.0,5.0,1.0,1.0,2.0,26,7.0,6.0,6.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,A,3.0,4.0,services,other,course,mother,1.0,2,0,no,yes,yes,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,1.0,0,16.0,18.0,18.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,A,3.0,3.0,other,health,reputation,father,1.0,4,0,yes,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,4.0,10,10.0,11.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,4,0,yes,yes,yes,no,yes,yes,yes,no,5.0,1.0,2.0,1.0,1.0,3.0,8,7.0,8.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,3.0,services,other,home,father,1.0,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,2,16.0,18.0,18.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,R,GT3,T,4.0,4.0,other,other,home,father,4.0,4,0,no,yes,yes,yes,yes,yes,yes,yes,1.0,3.0,5.0,3.0,5.0,1.0,6,10.0,13.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,4.0,4.0,health,health,other,mother,1.0,3,0,no,yes,yes,yes,yes,yes,yes,yes,5.0,4.0,5.0,1.0,1.0,4.0,4,14.0,15.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,LE3,A,4.0,4.0,teacher,teacher,course,mother,1.0,1,0,no,no,no,yes,yes,yes,yes,no,5.0,5.0,3.0,1.0,1.0,4.0,6,18.0,19.0,19.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,R,GT3,T,3.0,3.0,services,other,reputation,father,1.0,3,1,yes,yes,no,yes,yes,yes,yes,no,4.0,1.0,2.0,1.0,1.0,2.0,0,7.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,2.0,at_home,other,home,mother,1.0,2,1,yes,no,no,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,5.0,6,10.0,13.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,1,0,no,no,no,no,yes,yes,yes,no,3.0,5.0,2.0,1.0,1.0,3.0,10,18.0,19.0,19.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,R,GT3,T,2.0,1.0,health,services,reputation,mother,1.0,2,0,no,no,no,yes,yes,yes,yes,yes,5.0,4.0,2.0,1.0,1.0,5.0,8,9.0,9.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,4.0,teacher,teacher,course,father,1.0,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,2.0,5.0,2,15.0,15.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,T,4.0,4.0,other,teacher,reputation,father,2.0,2,0,no,yes,no,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,1.0,2.0,2,11.0,13.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,3.0,other,services,home,father,2.0,1,0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,2.0,1.0,1.0,5.0,0,13.0,14.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,R,GT3,T,1.0,3.0,other,other,course,father,3.0,2,1,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,4.0,5.0,20,9.0,7.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,T,3.0,4.0,other,other,reputation,father,1.0,1,0,no,no,no,no,yes,yes,yes,no,3.0,4.0,3.0,1.0,2.0,4.0,6,14.0,13.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,1.0,2.0,at_home,services,course,mother,1.0,2,0,no,no,no,no,no,yes,yes,no,3.0,2.0,3.0,1.0,2.0,1.0,2,16.0,15.0,15.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,T,2.0,2.0,services,services,home,father,1.0,4,0,no,yes,yes,yes,yes,yes,yes,no,5.0,5.0,4.0,1.0,2.0,5.0,6,16.0,14.0,15.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,2.0,4.0,other,health,course,father,2.0,2,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,2.0,2.0,1.0,2.0,5.0,2,13.0,13.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,4.0,health,other,course,mother,1.0,1,0,no,yes,no,yes,yes,yes,yes,no,3.0,4.0,4.0,1.0,4.0,5.0,18,14.0,11.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,2,0,no,no,yes,no,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,5.0,0,8.0,7.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,T,3.0,4.0,services,services,home,father,1.0,1,0,yes,no,no,no,yes,yes,yes,no,5.0,5.0,5.0,3.0,2.0,5.0,0,13.0,13.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,LE3,A,3.0,4.0,other,other,home,mother,1.0,2,0,yes,no,no,yes,yes,yes,yes,yes,5.0,3.0,2.0,1.0,1.0,1.0,0,7.0,10.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,19,U,GT3,T,0.0,1.0,at_home,other,course,other,1.0,2,3,no,yes,no,no,no,no,no,no,3.0,4.0,2.0,1.0,1.0,5.0,2,7.0,8.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,18,R,GT3,T,2.0,2.0,services,other,reputation,mother,1.0,1,2,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,3.0,1.0,2.0,4.0,0,7.0,4.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1,0,no,no,yes,yes,yes,yes,yes,no,3.0,5.0,5.0,2.0,5.0,4.0,8,18.0,18.0,18.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,R,GT3,T,3.0,4.0,services,teacher,course,father,2.0,3,2,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0,12.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,1.0,1.0,at_home,other,course,mother,3.0,1,0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,4.0,0,8.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,LE3,T,2.0,2.0,other,other,course,father,1.0,1,0,no,yes,no,no,yes,yes,yes,yes,3.0,4.0,4.0,1.0,3.0,5.0,12,10.0,13.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,A,3.0,4.0,services,other,course,father,1.0,1,0,no,no,no,no,yes,yes,yes,no,3.0,2.0,1.0,1.0,4.0,5.0,16,12.0,11.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,R,GT3,T,3.0,4.0,at_home,teacher,course,mother,4.0,2,0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,3.0,1.0,1.0,5.0,0,9.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,4.0,4.0,services,at_home,course,mother,1.0,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,5.0,0,11.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,R,GT3,T,3.0,4.0,at_home,other,course,mother,3.0,2,0,no,no,no,no,yes,yes,no,no,5.0,4.0,5.0,2.0,4.0,5.0,0,10.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,A,3.0,3.0,other,other,course,other,2.0,1,2,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,0,4.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,LE3,T,1.0,1.0,services,other,course,mother,1.0,2,1,no,no,no,no,yes,yes,no,yes,4.0,4.0,4.0,1.0,3.0,5.0,0,14.0,12.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,1,0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,0,16.0,16.0,15.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,GT3,T,4.0,3.0,teacher,services,course,father,2.0,4,0,yes,yes,no,no,yes,yes,yes,no,2.0,2.0,2.0,1.0,1.0,3.0,0,7.0,9.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,LE3,T,2.0,2.0,services,services,reputation,father,2.0,1,2,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,2.0,8,9.0,9.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,3,0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,5.0,2,9.0,11.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,1.0,1,0,no,no,no,no,yes,yes,yes,no,3.0,4.0,4.0,3.0,3.0,1.0,2,14.0,14.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,1,3,no,yes,no,no,yes,yes,yes,no,5.0,4.0,5.0,1.0,2.0,5.0,0,5.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,1.0,1.0,other,services,course,father,1.0,2,0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,5.0,0,8.0,11.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,3.0,2.0,health,services,home,father,1.0,2,3,no,yes,no,no,yes,yes,yes,no,3.0,3.0,2.0,1.0,1.0,3.0,0,6.0,7.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,1.0,2.0,at_home,other,course,mother,1.0,2,0,no,yes,yes,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,2,10.0,11.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1,0,no,yes,no,no,yes,no,yes,yes,3.0,3.0,2.0,2.0,1.0,5.0,0,7.0,6.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,LE3,A,2.0,1.0,services,other,course,mother,4.0,1,3,no,no,no,no,yes,yes,yes,no,4.0,5.0,5.0,2.0,5.0,5.0,0,8.0,9.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,18,U,LE3,T,1.0,1.0,other,other,course,mother,1.0,1,3,no,no,no,no,yes,no,yes,yes,2.0,3.0,5.0,2.0,5.0,4.0,0,6.0,5.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,LE3,T,2.0,1.0,at_home,other,course,mother,1.0,1,1,no,no,no,yes,yes,yes,no,yes,4.0,4.0,4.0,3.0,5.0,5.0,6,12.0,13.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,R,GT3,T,3.0,3.0,services,services,reputation,other,2.0,3,2,no,yes,yes,yes,yes,yes,yes,yes,4.0,2.0,1.0,2.0,3.0,3.0,8,10.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,19,U,GT3,T,3.0,2.0,services,at_home,home,mother,1.0,1,3,no,yes,no,no,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,0,5.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,T,4.0,4.0,other,teacher,course,mother,1.0,1,0,yes,yes,no,no,yes,yes,no,yes,4.0,2.0,1.0,1.0,1.0,4.0,0,11.0,11.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,R,GT3,T,2.0,3.0,at_home,services,course,mother,1.0,2,0,yes,no,yes,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,1.0,2,11.0,8.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,R,LE3,T,1.0,2.0,other,other,reputation,mother,1.0,1,0,no,no,no,no,yes,yes,no,no,2.0,2.0,2.0,3.0,3.0,5.0,8,16.0,12.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,R,GT3,T,1.0,1.0,at_home,other,course,mother,3.0,1,3,no,yes,no,yes,no,yes,no,no,5.0,2.0,5.0,1.0,5.0,4.0,6,9.0,8.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,R,GT3,T,2.0,2.0,at_home,other,course,mother,3.0,1,0,no,no,no,no,no,yes,no,no,4.0,2.0,2.0,1.0,2.0,3.0,2,17.0,15.0,15.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,3.0,other,services,course,father,1.0,2,1,no,yes,yes,no,yes,yes,yes,yes,4.0,5.0,5.0,4.0,4.0,5.0,4,10.0,12.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,R,LE3,T,2.0,1.0,at_home,other,course,mother,2.0,1,2,no,no,no,yes,yes,no,yes,yes,3.0,3.0,2.0,2.0,2.0,5.0,0,7.0,6.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,R,GT3,T,3.0,2.0,other,other,course,mother,2.0,2,2,yes,yes,no,no,yes,yes,yes,yes,4.0,4.0,4.0,1.0,4.0,3.0,6,5.0,9.0,7.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,LE3,T,1.0,2.0,other,other,course,mother,2.0,1,1,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,2.0,4.0,5.0,0,7.0,0.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,1.0,3.0,at_home,services,course,father,1.0,1,0,no,no,no,no,yes,no,yes,no,5.0,3.0,3.0,1.0,4.0,2.0,2,10.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,R,LE3,T,1.0,1.0,other,services,course,mother,4.0,2,3,no,no,no,yes,yes,no,no,yes,5.0,3.0,5.0,1.0,5.0,5.0,0,5.0,8.0,7.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,2.0,services,services,course,mother,2.0,1,1,no,yes,no,yes,no,no,no,no,4.0,5.0,2.0,1.0,1.0,2.0,16,12.0,11.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,2.0,2.0,other,other,course,father,1.0,2,0,no,no,no,no,yes,no,yes,no,4.0,3.0,5.0,2.0,4.0,4.0,4,10.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,4.0,2.0,health,services,home,father,1.0,2,0,no,no,yes,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,3.0,0,14.0,15.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,2,0,no,yes,yes,no,no,yes,yes,no,5.0,1.0,5.0,1.0,1.0,4.0,0,6.0,7.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,4.0,4.0,health,health,reputation,mother,1.0,2,0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,3.0,0,14.0,14.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,4.0,other,other,course,father,3.0,1,2,no,yes,no,yes,no,yes,yes,no,3.0,4.0,5.0,2.0,4.0,2.0,0,6.0,5.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,1.0,0.0,other,other,reputation,mother,2.0,2,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,3.0,2,13.0,15.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,LE3,T,4.0,4.0,teacher,other,reputation,mother,1.0,2,0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,5.0,0,13.0,11.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,1.0,3.0,at_home,services,home,mother,1.0,2,3,no,no,no,yes,no,yes,yes,yes,4.0,3.0,5.0,1.0,1.0,3.0,0,8.0,7.0,0.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,3.0,3.0,other,other,reputation,mother,2.0,2,0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,4.0,4,10.0,11.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,LE3,T,4.0,3.0,teacher,other,course,mother,2.0,2,0,no,no,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,4.0,4.0,4.0,4,10.0,9.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,2.0,services,other,reputation,mother,2.0,2,0,no,no,yes,yes,no,yes,yes,no,3.0,4.0,4.0,1.0,4.0,5.0,2,13.0,13.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,3.0,3.0,other,other,reputation,father,1.0,2,0,no,no,no,yes,no,yes,yes,no,4.0,3.0,4.0,1.0,4.0,4.0,4,6.0,5.0,6.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,R,GT3,T,4.0,2.0,teacher,services,other,mother,1.0,1,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,3.0,4.0,3.0,10,10.0,8.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,4.0,3.0,other,other,course,mother,1.0,2,0,no,yes,no,yes,yes,yes,yes,yes,5.0,2.0,3.0,1.0,1.0,2.0,4,10.0,10.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,3.0,teacher,other,home,mother,1.0,2,0,no,yes,yes,yes,yes,yes,yes,no,3.0,4.0,3.0,2.0,3.0,3.0,10,9.0,8.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,3.0,services,other,home,mother,1.0,2,0,no,no,yes,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,3.0,2,12.0,13.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,T,2.0,4.0,services,services,reputation,father,1.0,2,0,no,yes,no,yes,yes,yes,no,no,5.0,4.0,2.0,2.0,3.0,5.0,0,16.0,17.0,17.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
